Velo,SpinRate,HorzBreak,InducedVertBreak,Chance
94.83,2084,17.37,8.74,0.33917207000000005
93.76,2459,-1.74,5.59,0.27648895000000007
93.48,2580,8.35,16.62,0.23474931000000004
90.95,2066,12.55,14.49,0.2725957
92.33,2238,8.4,17.98,0.23706036000000003
92.47,1997,8.7,12.84,0.28059403999999993
95.24,2212,9.68,10.71,0.29932056999999995
94.85,2405,10.58,18.24,0.24618304000000002
96.5,2390,5.39,16.05,0.25138072
97.15,2235,6.3,14.23,0.27522145000000003
92.29,2317,1.97,18.15,0.21217034000000007
91.49,2116,5.77,18.11,0.22979474
96.66,1972,5.46,16.41,0.26922105
96.33,1993,16.03,12.1,0.32573585000000005
95.39,2290,3.21,17.17,0.23732076
92.2,2286,16.68,10.83,0.30321569
96.42,2339,13.86,14.52,0.2890114200000001
95.35,2524,6.32,20.82,0.21418916
95.53,2218,13.5,10.91,0.31109481
93.06,2153,9.23,17.3,0.25095571
95.37,2168,10.41,15.31,0.2764848200000001
96.38,2123,8.74,13.86,0.28666528
96.6,2317,13.74,15.07,0.28714727
98.23,2330,9.28,18.35,0.26029994999999995
99.71,2282,14.1,14.14,0.3096586199999999
90.04,2206,5.51,18.72,0.21458861
96.19,2139,7.8,15.02,0.27514428
94.94,2194,14.68,9.27,0.3230637700000001
90.08,2185,2.62,18.12,0.21031822
91.78,2166,5.22,17.59,0.23025307
93.71,2295,6.16,15.11,0.25105294999999994
95.62,2291,3.05,19.25,0.22529274000000005
94.1,2233,5.36,18.67,0.23171193
97.31,2233,10.68,16.5,0.27604456000000005
99.1,2245,13.08,16.2,0.29296604000000004
91.48,2015,12.8,10.09,0.30462991000000006
89.51,1989,0.82,16.55,0.22049333000000004
93.1,1832,18.55,11.82,0.32789915000000003
92.76,2374,5.66,16.3,0.23438540000000002
92.81,2133,8.79,18.1,0.24453309000000006
91.77,2188,7.32,19.95,0.22154355000000003
91.7,2116,5.87,19.59,0.22214806000000004
92.13,2146,14.86,7.88,0.32137024000000003
94.21,2353,13.41,16.53,0.2647754
92.62,2256,6.37,16.25,0.24164609999999997
96.79,2025,13.96,8.95,0.33888931000000005
91.13,2000,9.69,15.99,0.25845717999999995
97.27,2476,15.18,3.67,0.35613553000000003
91.21,2428,2.41,18.74,0.20000115000000002
96.16,2340,8.59,15.92,0.26288649
94.01,2242,2.87,17.74,0.22871793000000004
94.96,2157,10.05,15.76,0.27128047
92.49,2058,14.61,14.22,0.28804610999999997
97.8,2042,7.8,18.84,0.2638968
94.15,2228,5.08,19.86,0.22412384000000002
97.48,2191,3.53,17.14,0.25254985
92.03,2046,16.39,11.42,0.30892373
98.74,2372,14.66,13.67,0.3057101099999999
93.29,1810,3.88,9.13,0.30016197000000006
95.94,2479,8.06,14.22,0.26413176
95.36,2213,14.74,12.89,0.30249029000000005
92.26,2153,6.72,9.13,0.28869163000000003
94.98,2492,1.48,15.96,0.2281266
91.07,2192,9.04,24.13,0.19835481000000002
93.01,2551,6.84,18.39,0.21854759000000007
92.57,2206,7.43,20.08,0.22393263000000002
93.97,2199,6.33,17.14,0.24491683000000003
90.29,2012,8.33,14.54,0.25856687
94.9,2304,6.61,15.18,0.25705493
93.66,2341,13.92,4.89,0.33453722999999996
88.99,2331,4.52,16.46,0.21462323999999994
95.42,2070,17.93,11.31,0.32876668000000003
96.17,2039,8.57,18.11,0.26340050000000004
95.19,2483,2.5,13.17,0.24949023000000006
91.27,2001,6.26,18.75,0.23170937000000003
92.44,2505,4.17,19.35,0.20392244000000004
96.32,2134,4.56,13.21,0.27675207
89.59,1942,3.86,16.87,0.23056740999999997
96.89,2364,11.42,16.48,0.2705864400000001
92.45,2120,10.76,17.41,0.2537931300000001
95.11,2321,2.98,19.03,0.22270500999999998
96.61,2251,15.72,5.94,0.35139428
95.53,2293,9.77,19.05,0.24698251999999998
95.85,2141,5.22,16.42,0.25700966000000003
96.46,2371,9.11,13.98,0.27615395
97.03,2282,16.58,0.47,0.38753925
96.21,2512,9.31,18.02,0.24486744999999996
90.98,1941,17.14,13.26,0.30017788
92.53,2254,2.73,21.6,0.19772525000000002
88.33,2194,14.92,11.6,0.27962022
92.99,2357,7.58,18.86,0.22678202000000003
90.02,2352,6.77,13.83,0.24123700000000003
96.53,2122,16.71,11.13,0.32873374000000005
92.96,2244,8.86,18.98,0.23507240000000001
95.55,2215,13.25,13.06,0.29758835
95.31,2079,19.5,2.52,0.38571732000000003
94.68,2326,0.49,16.94,0.22533133000000005
98.56,2113,16.62,9.44,0.34830618000000013
88.94,2223,12.88,17.05,0.24187347000000003
95.14,2300,11.83,15.14,0.27487527
96.24,2094,12.88,15.06,0.29304821999999997
98.23,2457,12.89,19.14,0.26102303000000004
88.7,2249,-0.64,18.38,0.18935678000000006
98.49,2115,7.44,16.85,0.27458125
97.08,2574,2.15,19.44,0.21509300999999997
94.48,2018,5.5,11.67,0.28586171
94.17,1785,7.44,13.98,0.28721315999999997
91.21,2384,6.78,16.19,0.23101880999999996
94.63,2107,18.04,5.12,0.36111378000000005
96.05,2059,14.58,3.31,0.36988029
94.42,2430,7.28,13.53,0.26115323
95.27,2158,9.22,16.51,0.26553825
91.88,2079,15.73,6.11,0.3366662
95.82,2246,21.07,10.23,0.3388791
97.53,2326,9.48,16.81,0.26719205
93.37,2617,-2.75,13.77,0.21506624000000002
88.78,2202,0.82,17.34,0.20269052000000004
92.53,2125,17.64,7.29,0.33638933000000004
96.43,2534,12.71,15.07,0.2732598400000001
94.21,1998,4.77,18.56,0.24174993
92.94,2058,14.7,4.62,0.34822008
96.68,2289,9.35,17.32,0.26152281
91.26,2167,1.2,11.76,0.2504065200000001
93.2,2023,11.06,13.39,0.28679522999999996
91.47,2088,3.1,16.63,0.23155889000000007
96.55,2404,6.6,20.83,0.22594975
96.1,2220,14.45,14.11,0.29729079999999997
94.99,2040,8.12,14.53,0.27813588999999994
95.77,2357,7.5,18.63,0.24060029000000005
95.36,2005,18.27,7.65,0.35457027999999996
95.47,2524,10.87,17.6,0.24834675
95.82,2068,7.84,16.1,0.27031185999999996
90.73,2154,19.75,3.67,0.3552553600000001
93.64,2409,2.53,17.45,0.22010022000000004
92.84,2449,9.96,19.32,0.22656376000000006
92.86,2081,15.02,9.03,0.3212354300000001
91.1,2356,2.08,19.64,0.19632943999999994
92.11,2094,6.46,15.36,0.25234999999999996
91.34,2168,9.04,15.96,0.24990520000000008
96.02,2329,15.35,11.27,0.31187714000000005
95.42,2046,3.76,11.53,0.28428267
89.44,2249,-1.07,16.51,0.20265652
96.83,2442,11.48,14.26,0.28031880000000003
96.02,2144,7,13.76,0.27923384000000007
97.77,2340,8.54,16.68,0.26549616
93.94,2400,11.09,17.42,0.24879285000000007
97.05,2298,13.15,11.46,0.30997425
97.04,1997,9.95,15.69,0.2881748800000001
92.79,1958,14.32,4.3,0.35283704
92.42,2086,14.86,7.64,0.32687522
98.12,2483,10.35,18.02,0.2581511900000001
98.13,2301,8.04,15.28,0.27579038
96.39,2379,8.02,15.09,0.26537799
92.63,2116,13.31,10.23,0.30601984
94.73,2576,4.83,15.85,0.2342805
92.77,1982,2.02,8.65,0.28702975
94.22,2385,16.26,12.26,0.29798912
96.36,2458,4.19,18.05,0.23184363999999996
92.61,2575,11.03,15.55,0.24582476
91.5,2246,14.82,11.05,0.29471200999999997
95.81,2288,9.61,16.09,0.2658222
88.98,1978,19.38,7.66,0.3301022
95.9,2290,17.83,14.41,0.30193464000000003
95.99,2066,6.62,17.51,0.25887329
95.12,2213,-1.07,17.82,0.22231753
88.62,2042,20.95,-0.19,0.37774084
92.8,2135,11.26,14.57,0.27337833
91.3,2081,8.64,16.23,0.25081397000000005
96.9,2361,9.22,15.31,0.27094751000000006
95.87,2290,12.54,3.82,0.34908185999999997
93.54,2144,9.75,18.58,0.24746783000000006
96.72,2152,5.53,16.94,0.2583121300000001
92.9,2524,12.19,16.06,0.25002327
95.64,2332,8.31,16.29,0.2577753600000001
94.12,2440,10.45,18.03,0.2421160400000001
98.33,2304,17.13,6.38,0.35857654999999994
91.9,2565,3.77,13.13,0.23494926000000005
97.94,2503,3.18,18.6,0.23053162
93.58,2062,6.04,22.81,0.21431743000000003
95.69,2135,17.66,6.17,0.35715970999999996
95.05,2005,12.75,8.33,0.3318201
91.73,2203,11,14.86,0.26283696000000006
92.01,2178,8.93,18.46,0.23709971000000007
92.89,2229,16.4,16.38,0.27464948
91.41,1972,12.58,12.71,0.28979881
92.2,2432,12.43,15.05,0.25785984
96.34,2252,5.22,18.41,0.24219369000000007
96.85,2002,15,7.7,0.35099100000000005
93.67,2174,6.73,13.89,0.26551868
93.23,2189,9.97,16.77,0.25559392000000003
95.5,1894,4.96,16.41,0.26592443000000004
94.95,2260,15.7,13.46,0.29804050000000004
96.12,2274,10.51,12.88,0.29002577000000007
94.75,2133,7.72,14.76,0.27016526
92.63,2215,7.09,18.97,0.22942188000000002
100.38,2508,15.69,14.49,0.3052663799999999
91.73,2405,5.91,12.81,0.25008094000000003
88.42,2145,1.73,18.26,0.20094633
93.49,2315,9.58,17.1,0.24782822
92.4,2201,9.72,12.4,0.27680876000000004
95.21,2245,2,15.73,0.24344877
95.68,2408,11.48,18.77,0.24945014999999998
96.6,2391,16.93,4.17,0.35940774
94.01,2393,7.82,19.06,0.22933818000000003
93.6,2105,18.33,3.96,0.3644007899999999
94.29,2299,-0.07,10.8,0.26002797
97.01,2318,11.42,15.37,0.2799192300000001
93.72,2006,6.27,16.46,0.25648675
93.76,2372,18.5,11.26,0.30950392000000004
92.79,2179,16.31,10.41,0.31216146
96.08,2452,6.88,19.21,0.23225174999999998
93.77,1810,18.68,-1.75,0.41412413000000003
93.49,2310,11.15,4.98,0.32598233
95.87,2443,-1.24,18.73,0.20923737000000006
94.85,2033,11.56,13.69,0.29362053000000005
96.15,2486,9.74,18.12,0.24651972
92.77,2445,4.69,17.51,0.22087385999999998
91.93,2240,14.69,14.48,0.27587553000000004
94.34,2192,-1.77,5.62,0.29103566999999997
89.71,1936,10.78,5.35,0.32240760999999996
92.74,1918,8.37,9.93,0.30193033999999996
98.7,2101,11.1,15.73,0.29435585000000003
96.89,2359,7.17,17.65,0.25049244000000004
94.54,2333,2.89,15.35,0.24144840000000006
93.3,2266,1.32,16.78,0.22532785999999996
95.91,2341,7.39,16.8,0.25265079
95.7,2393,14.26,7.63,0.32602583000000007
94.39,1944,14.36,11.03,0.32035131000000006
97.55,2255,9.88,16.03,0.27646959000000004
93.35,2125,3.67,12.33,0.26613586
94.58,1976,14.83,10.19,0.3262877
93.91,2095,17.48,8.04,0.33903446
93.15,2217,8.27,14.15,0.26442856000000003
91.57,2141,11.83,15.07,0.26626108000000004
92.91,1957,14.46,10.31,0.31765705
94.34,2015,11.05,15.07,0.28220748000000007
97.34,2312,8.05,14.86,0.27424653000000004
93.93,2534,4.01,11.54,0.25595299000000005
93.67,2063,16.71,1.96,0.37362607000000003
94.39,2224,3.32,15.39,0.24683639000000004
96.23,2464,7.12,18.2,0.23922362
93.62,2354,8.66,18.53,0.23515397
96.3,2316,7.37,18.62,0.24454201
93.81,2331,10.22,16.79,0.25242493000000005
93.47,1839,13.37,12.75,0.30748749999999997
91.04,2101,14.15,7.43,0.31894358000000006
97.6,2740,5.46,19.84,0.21782277999999994
94.04,2357,7.42,14.87,0.25511219000000007
91.61,2055,7.84,19.12,0.23350314
92.81,2241,16.75,6.78,0.33267037000000005
96.52,2180,14.32,11.68,0.3152656
84.66,1696,11.89,9.79,0.28702904
92.24,2027,11.85,5.09,0.33470798
93.99,2105,5.47,8.69,0.29751994000000004
93.36,1789,13.1,-4.35,0.41144997
96.11,2395,16.63,11.65,0.31098606
91.86,2160,15.72,5.08,0.33905588
91.81,2181,9.96,16.25,0.25258245000000007
96.06,2364,8.13,16.45,0.25670606000000007
93.9,2368,10.67,17.96,0.24550441
95.72,2125,7.3,17.19,0.25900279
93.95,1937,15.21,9.62,0.32981303
95.6,2063,18.26,9.86,0.33967388
90.5,2360,14.43,13.55,0.2686711400000001
92.83,1925,13.2,12.23,0.3032483100000001
93.51,1818,11.67,4.96,0.35025323
92.52,1818,14.1,-4.14,0.40815324
94.1,2207,18.59,17.29,0.28252932000000003
94.95,2484,11.7,16.82,0.25509010000000004
94.6,2419,3.84,15.01,0.24281586999999996
89.92,2137,2.6,19.98,0.20050814
93.85,2180,14.85,13.92,0.29124425
91.88,2126,10.05,10.98,0.28744261000000004
92.54,1927,15.41,6.5,0.3432592100000001
92.79,2197,10.92,15.93,0.2612496900000001
93.04,2204,4.83,19.45,0.22184392000000003
94.07,2125,13.89,7.02,0.33333031
95.19,2366,13,16.24,0.26912018000000004
93.37,2350,11.06,15.67,0.25892257
95.48,2331,1.66,16.29,0.23632309000000007
92.63,1865,8.8,12.51,0.28964371
94.51,2409,1.72,17.67,0.22021403000000003
94.01,2506,4.84,15.64,0.23548434000000001
95.28,2351,3.56,14.61,0.25055439
90.87,2200,14.14,14.7,0.26982066000000005
98.93,2502,7.88,18.33,0.25139845
91.45,2315,11.66,15.87,0.2524283300000001
95.36,2278,5.46,14.85,0.25873585000000004
87.5,2199,5.24,16.77,0.21422587000000004
94.76,2343,11.44,17.41,0.25628619
94.2,1993,13.92,3.71,0.35997901000000004
89.88,1961,11.23,12.27,0.2817555
93.06,1983,11.67,1.09,0.36399307999999997
92.5,2226,12.84,15.19,0.26905897
91.38,2169,5.41,15.14,0.24364608999999998
96.03,2104,6.64,16.83,0.26148243000000004
94.17,2076,12.8,14.31,0.2886945900000001
95.86,2052,7.61,12.1,0.29460565000000005
91.38,2452,5.78,20.6,0.19900030000000002
98.3,2552,4.85,20.43,0.22412919999999992
88.02,2421,15.44,19.14,0.22405026
93.27,2275,13.05,14.94,0.27249939000000006
95.57,2092,10.83,16.54,0.27476372999999993
94.83,2095,11.56,12.94,0.29522084
94.96,2237,16.34,14.14,0.29703663999999996
92.36,2416,12.45,2.76,0.33342907
95.78,2601,-3.01,10.51,0.24561978000000007
94.31,2245,6.66,20.65,0.22425315000000004
93.38,2131,3.67,18.23,0.23045162
91.6,2243,16.76,12.27,0.29401313
90.03,2218,11.03,14.65,0.25575650000000005
98.21,2116,11.92,13.26,0.30887908
96.78,2365,12.97,14.4,0.28741167
94.56,2398,11.53,14.89,0.26832986000000003
91.95,2433,4.93,19.5,0.20643998999999996
95.02,2088,18.56,4.69,0.36797407
95.66,2442,7.68,15.16,0.25769136
93.94,2215,2.88,14.93,0.24659127000000003
95.2,2531,3.29,19.87,0.20944671999999998
93.68,2492,5.55,17.58,0.22514611000000007
94.77,2192,6.36,18.63,0.24000207000000004
94.36,2517,7.15,20.23,0.21613882000000004
94.49,2401,5.61,19.44,0.22197181000000002
96.42,2170,14.23,7.14,0.34233783
92.72,2419,-0.22,18.52,0.20041218000000002
95.52,2272,13.09,9.81,0.31393385999999995
96.65,2043,17.24,2.99,0.38358227
94.11,2343,7.96,17.49,0.24197085000000002
94.95,2301,10.63,14.29,0.27533654
97.86,2446,5.86,19.49,0.23577325000000007
94.42,2297,10.82,14.4,0.2730317
101.41,2490,8.35,15.57,0.28135622
93.56,2385,0.92,16.56,0.22116388000000006
95.42,2539,5.73,18.34,0.22692393
91.64,1940,13.78,8.79,0.31967287
94.41,2118,7.65,12.77,0.28106931999999996
94.18,2184,12.65,12.89,0.2919024600000001
93.83,2355,5.1,19.39,0.21976701000000004
93.42,2219,10.76,15.44,0.26557312000000005
95.19,2136,10.06,15.81,0.27301731
92.23,2164,6.32,18.29,0.23161497000000003
93.82,2153,8.57,14.78,0.26754465
93.36,1957,16,4.99,0.3565723700000001
91.13,2112,2.92,19.8,0.20925202000000004
95.35,2339,6.4,16.01,0.25185525
94.04,2213,10.86,13.92,0.27814546000000007
97.64,2257,10.41,12.71,0.29844716
92.96,2213,6.25,16.65,0.24237321999999997
94.27,1943,15.86,6.69,0.35068246999999997
93.14,2289,9.43,15.06,0.25923967000000003
95.35,2013,13.36,13.02,0.30647167999999997
95.48,2141,14.23,14.32,0.29611245
94.53,2336,7.8,12.97,0.27093941
92.22,2232,12.75,5.74,0.32416319
95.6,2263,14.95,11.43,0.3107575
95.1,2233,10.76,14,0.28127488
95.39,1956,13.66,-0.63,0.39243151
96.41,2151,19.78,3.46,0.38266326000000006
100.13,2514,9.03,17.95,0.26220659999999996
96.26,2385,6.2,16.31,0.25147697
92.63,2410,0.35,17.98,0.20544560999999995
96.22,2671,7.66,19.06,0.22624371999999998
92.29,2094,10.48,15.73,0.26349637000000004
94.16,2482,2.34,12.72,0.24704854000000004
93.04,2163,15.82,5.1,0.34449404000000006
100.99,2422,7.99,13.76,0.29232195000000005
96.81,2181,13.65,12.94,0.30685907000000007
95.6,2251,15.7,3.54,0.36118419999999996
97.27,2224,3.96,15.44,0.26167242
92.72,2216,10.39,14.12,0.26931401
93.08,2073,11.91,15.81,0.27204184
98.85,2241,17.98,5.6,0.37117564000000003
95.36,2456,8.14,13.4,0.26772494
96.93,2349,15.9,12.64,0.30857996000000004
92.78,2181,14.02,9.19,0.31222347
94.51,2130,14.44,12.03,0.3066419900000001
92.02,2065,5.31,14.49,0.25491211999999996
94.53,2296,6.19,17.45,0.24074338000000006
91.82,2140,6.54,16.35,0.24321450999999994
89.7,2246,11.17,16.43,0.24268696
88.35,2234,4.4,22.82,0.17743299999999998
93.48,2439,8.28,7.49,0.29596855
95.38,2495,4.84,18.95,0.22229312999999995
96.26,2206,2.39,20.87,0.22026673999999996
95.71,2334,4.63,16.75,0.24373936000000002
96.23,2212,16.17,11.85,0.31723672
96.47,2111,12.02,4.72,0.352935
93.95,2309,4.02,18.41,0.22494371000000002
94.64,2323,12.86,10.11,0.30506791
94.18,2163,6.35,17.09,0.24788016000000004
92.21,2077,15.73,6.27,0.33729886
92.84,2403,6.22,20.13,0.21210109000000005
91.74,2319,12.37,19.55,0.23361424
95.52,2468,10.9,16.56,0.25748814
93.52,2382,7.53,17.92,0.23356723
92.34,2569,7.3,20.57,0.20297233000000003
96.81,2388,1.68,19.65,0.21960981000000002
92.07,2650,6.12,20.04,0.19755509999999998
96.84,2382,6.51,12.39,0.27884586
96.36,2503,13.92,12.7,0.29241217999999997
93.76,2061,8.18,18.91,0.24536491000000005
95.54,2484,8.48,16.11,0.25200337000000006
92.6,2356,5.37,18.9,0.21790561
93.6,2062,0.7,17.49,0.22978485000000004
92.36,2325,6.26,14.86,0.24534480000000003
94.03,2216,10.55,10.85,0.29549166000000004
95.51,2022,5.99,8.48,0.31112819
94.9,1842,4.99,13.63,0.28240162
98.07,2346,-1.06,19.77,0.21799311
98.41,2591,9.1,19.07,0.24431937
96.43,2412,3.16,17.94,0.23170664000000002
94.43,1780,12.87,14.98,0.29956017
93.14,2363,6.86,18.13,0.22934241000000005
93.05,2390,15.36,11.47,0.29437263
95.44,1862,6.98,15.87,0.27667187000000004
92.81,1990,6.82,17.15,0.25062533000000004
96.7,2329,8.06,17.56,0.2543153800000001
94.89,2503,9.93,19.27,0.23366102000000005
93.85,2311,2.88,19.86,0.21209983999999996
94.76,1940,5.01,14.78,0.27042785
97.81,2358,14.78,15.97,0.28862311000000007
95.41,2360,9.64,15.52,0.26424214
92.4,1874,11.4,0.19,0.37053185000000005
90.56,1993,-2.51,17.59,0.20843544000000003
94.56,1988,15,-3.54,0.40890342
94.39,2369,13.89,14.83,0.27660850000000003
94.12,2031,7.13,18.65,0.24666258000000005
95.06,2082,15.59,13.01,0.30902684
95.78,2107,5.77,14.35,0.27243012000000005
93.06,2257,5.48,17.34,0.23426106000000002
92.96,1932,4.94,13.61,0.26941169
91.14,2230,15.66,8.82,0.30985836000000005
94.79,2364,2.97,20.81,0.20852864000000002
95.86,2585,8.87,20.26,0.22507183000000003
93.57,2093,15.33,16.1,0.28229863
96.98,2302,12.55,11.78,0.30567071000000007
91.28,2119,17.22,4.7,0.34525352000000004
97.26,2352,15.98,13.76,0.3034504600000001
92.76,2706,3.31,10.84,0.24480365000000004
94.59,2397,2.65,13.9,0.24674482999999997
93.59,2289,8.96,19.29,0.23433901000000001
97.08,2255,11.92,16.93,0.27527387000000003
97.38,1932,12.45,10.7,0.33056220999999997
93.07,2113,13.14,12.87,0.29172701
94.81,2507,6.85,17.71,0.23289382000000003
93.71,2312,13.69,14.4,0.27807169
91.62,1919,17.17,7.71,0.3376332000000001
89.89,2489,5.31,17.72,0.20639991000000002
93.78,2389,5.58,19.52,0.21870430000000002
94.47,2160,5.22,18.09,0.23978595
97.75,2214,18.53,3.9,0.37934878999999994
93.55,2455,4.81,19.75,0.21085498000000003
93.46,2174,2.22,17.19,0.23059342999999993
89.14,2198,14.34,11.73,0.28053844999999994
94.43,2199,8.65,19.74,0.23859571000000007
93.54,2077,6,4.35,0.32454753000000003
94.79,2266,5.39,19.63,0.22766460000000008
95.4,2231,6.79,16.13,0.25750312000000003
96.26,2379,5.04,18.09,0.23740339000000005
94.49,2217,11.55,16.65,0.26572258
97.81,2376,0.46,16.13,0.24211695000000005
91.6,2329,13.36,16.86,0.25181858
94.19,2307,10.38,16.54,0.25725882
94.04,2196,16.15,6.8,0.33833933000000005
95.69,2335,10.68,13.5,0.28207792
94.57,2110,17.24,10.85,0.32368160999999995
97.4,2483,12.57,17.22,0.26661961
94.44,2327,0.45,19.25,0.21014818000000005
91.72,2469,8.03,18.92,0.21692493000000002
90.88,2035,14.82,8.99,0.31391667
94.37,2217,20.15,6.82,0.35125869000000004
93.6,2162,4.2,18.45,0.23037134999999997
96.58,2603,5.83,12.58,0.26431375
90.18,2354,9.54,12.37,0.25932293000000006
96.18,2097,7.55,16.28,0.26864161
94.83,1972,5.89,14.3,0.27492823
97.18,2223,15.57,14.5,0.3032289700000001
96.86,2107,17.73,10.49,0.33796466000000003
94.19,2351,5.53,16.07,0.24293762000000002
89.35,2350,19.3,11.78,0.2897541
99.18,2395,8.82,17.96,0.26258302000000006
92.05,2397,8.89,16.41,0.23952212
95.86,2286,7.88,16.8,0.25646096
92.57,2148,3.18,20.82,0.20884618
96.93,2205,15.27,4.45,0.36252362000000005
93.4,2406,5.37,15.84,0.2377117100000001
93.84,2016,13.26,4.41,0.35100921
93.03,2555,8.01,20.49,0.20945784
96.74,2327,10.81,17.56,0.26317731
95.73,2046,13.21,11.43,0.31581174000000006
93.87,2684,6.98,21.13,0.20033482999999996
91.64,2326,10.48,12.44,0.26977412
96.64,2134,3.42,18.71,0.24151419
92.01,2079,6.65,15.28,0.25365317000000004
91.72,2348,15.44,16.08,0.26269496000000003
94.84,2263,8.74,15.7,0.2621698
92.19,2059,9.9,12.74,0.28083958
89.69,2515,15.11,18.69,0.22906305999999999
97.92,2212,17.19,2.08,0.38699621
92.51,2484,16.28,16.21,0.26193741000000004
98.56,2328,15.87,7.46,0.34808943000000003
94.47,2262,6.43,20.39,0.22505608
94.39,2123,4.57,13.74,0.26528699
93.48,2194,11.27,15.61,0.26755532000000004
98.12,1983,8.21,15.35,0.29035472000000007
96.17,2133,13.56,13.18,0.30440112
96.89,2267,9.02,12.52,0.29137344
96.66,2122,6.46,18.52,0.2527913
96.23,2313,13.02,15.21,0.28254967000000003
93.32,2086,9.44,18.33,0.24964710999999998
96.45,2315,12.3,13.38,0.2922393
88.97,2255,13.22,20,0.22383920000000007
89.11,2306,15.33,13.01,0.27085656
93.52,2139,9.19,14.76,0.26887121
93.35,2246,11.65,14.32,0.27355004999999993
92.73,2323,6.98,20.05,0.21810275000000007
96.25,2087,19.53,4.52,0.37768449
96.75,2272,16.93,10.34,0.32834419000000004
95.54,2229,1.83,10.03,0.27949542000000005
91.89,2075,15.7,5.06,0.3431267800000001
91.54,2204,4.23,16.4,0.23150337000000004
94.17,2123,14.57,11.06,0.31166035000000003
92.83,2421,15.17,14,0.27611877000000007
94.65,2282,-4.66,6.28,0.2753439200000001
91.51,2133,5.33,19.77,0.21773516000000004
93.87,2054,19.72,4.32,0.3701301
94.3,2670,9.79,17.38,0.23430427
96.25,2248,5.68,15.6,0.26033234
94.21,2443,4.47,17.14,0.22907653000000003
94.14,2295,4.54,18.81,0.22566285000000005
87.7,2085,15.51,11.86,0.2819926300000001
93.14,2161,18.72,13.09,0.30595839
97.5,2548,1.5,20.45,0.21007945
96,2285,10.05,14.44,0.27814115
92.26,2274,5.79,16.62,0.23514239000000006
91.14,1865,11.89,9.39,0.31129439999999997
93.1,2475,10.48,19.16,0.22915223999999998
95.5,2237,10.79,15.53,0.2737927200000001
96.17,2113,13.09,17.08,0.2803478100000001
97.2,2192,15.17,8.77,0.33800786000000005
94.82,2243,12.89,3.43,0.34987776
93.8,2151,11.07,12.91,0.28661886000000003
91.97,2137,0.59,20.71,0.19918475999999996
94.37,1849,0.83,12.54,0.27324013
94.57,2194,9.62,17.16,0.2580362
96.92,2249,13.19,10.96,0.31475300999999994
94.18,2087,14.69,5.74,0.34577533000000005
92.04,2044,13.82,11.82,0.2986244400000001
90.02,1950,14.26,9.67,0.30802346999999997
95.58,2145,4.11,12.87,0.27351773999999995
93.86,2321,8.16,18.02,0.2392649
94.04,2141,13.07,12.5,0.29688599000000004
94.59,2142,15.63,12.34,0.30830837
90.77,1798,6.9,10.41,0.29093239000000004
95.48,2197,4.7,19.67,0.23156290999999998
95,2301,13.19,13.98,0.28542726999999996
93.59,2135,4.98,15.44,0.25212812
93.25,2481,6.21,16.34,0.23321823000000003
91.61,2318,4.09,18.88,0.21124509000000008
94.78,2098,9.95,17.31,0.26349866000000005
95.19,2069,2.2,13.13,0.26767273
94.82,2124,7.16,14.21,0.27245986999999994
